Host	Library_ID	Sanguinis	Mitis	Salivarius	Anginosus	Bovis	Pyogenic	Mutans	Downei	Other	Unknown	Genus_other	Streptococcus	Sanguinis_tot	Anginosus_tot
Gorilla	ERS9656249	4.63277534128112	8.82080424979925	0.87096176416085	1.35894743344246	4.01507196244364	7.88189511396627	48.3414664278214	2.24844029896844	6.68972759280993	15.1399098153067	0.981272948805807	0.018727051194193	0.000984305696225665	0.000359396337559529
Gorilla	GDC005.A0101	3.91096979332274	13.1637519872814	1.87599364069952	13.6724960254372	3.17965023847377	23.9427662957075	28.489666136725	1.20826709062003	4.6422893481717	5.91414944356121	0.997751293360879	0.00224870663912119	0.000196891210076686	0.000438725368560772
Gorilla	Gb1-reg	3.78682842287695	6.8370883882149	1.71865973425765	2.78740612362796	23.2264586943963	17.053726169844	17.0768341998845	3.81282495667244	16.6146735990757	7.08549971114963	0.991752725681285	0.00824727431871521	0.000422968452067146	0.000337730401407167
Gorilla	ERS9656262	3.56373723977661	4.6210563457397	0.74340848532042	2.44193261872027	2.83006241711178	3.91597415712565	52.1328888294054	1.8573045054691	6.12551557994379	21.7681198213873	0.974634002907248	0.0253659970927517	0.00100743708043815	0.000721791130228529
Gorilla	MTM010.A0101	2.58521559626672	9.12122065771062	0.840957056234674	1.43022734934585	4.54283062173558	31.6358715981879	27.838865054332	3.21189254591552	13.6234119488868	5.16950757138437	0.885053475252094	0.114946524747906	0.00345171848917607	0.00195428227241484
Gorilla	MTS002.A0101	2.27561490147193	4.62734333796807	0.285875245720861	0.554370235412571	0.727573476530661	79.6495181473846	0.977489571846382	0.924749484585511	5.38608141151652	4.59138418756293	0.886986925010016	0.113013074989984	0.00342773598266808	0.000910681007102442
Gorilla	EBO003.A0101	1.96182396606575	8.32449628844115	0.424178154825027	16.0127253446448	3.07529162248144	8.4305408271474	47.1898197242842	0.795334040296925	7.68822905620361	6.09756097560976	0.999032703894411	0.000967296105588495	0.000119087868163706	0.000255798275282139
Gorilla	DJA002.A0101	1.62429378531073	7.69774011299435	0.141242937853107	6.14406779661017	1.8361581920904	5.72033898305085	69.1384180790961	0.564971751412429	3.60169491525424	3.53107344632768	0.99881009083366	0.00118990916633988	0.000119354925576104	0.00017321210978787
Gorilla	MTS001.A0101	1.11827496722759	1.95363706894245	0.313678803606303	0.34511356644105	0.782524947162846	87.9424275662805	0.677519462799968	0.609299339201156	3.52269991171513	2.73482436662297	0.8932588642821	0.1067411357179	0.001487276714411	0.00052813085205507
Gorilla	ABM006.A0101	0.168597378582694	0.375265132974384	0.0652635013868494	3.34475444607603	0.652635013868494	0.326317506934247	92.967857725567	0.603687387828357	0.581932887366074	0.913689019415892	0.984588263105216	0.0154117368947844	0.000125986567459453	0.000615539967340753
Chimpanzee	25C	21.4694587348743	7.3255561191218	0.072458517498732	5.4343888124049	1.37671183247591	7.6226360408666	1.83320049271792	0.499963770741251	4.91268748641403	49.4529381928846	0.993273907814693	0.00672609218530696	0.00154499156559935	0.00046575891805586
Chimpanzee	DJA007.A0101	16.8358602504944	12.8411338167436	1.56888595912986	22.1357943309163	2.1753460777851	14.5682267633487	1.62162162162162	1.34475939353988	9.21555702043507	17.6928147659855	0.995992269405909	0.00400773059409086	0.000776156508257899	0.00098901078885279
Chimpanzee	EBO009.A0101	9.93249758919961	19.672131147541	1.25361620057859	12.7290260366442	0.964320154291225	35.1976856316297	0.77145612343298	0.192864030858245	3.47155255544841	15.8148505303761	0.997471579394337	0.00252842060566289	0.000383905324465197	0.000463839833295204
Chimpanzee	22C	9.63915684172919	5.97356198642372	0.171489817792069	14.0407288317256	1.45766345123258	6.28081457663451	4.81600571632726	0.521614862450875	4.35869953554841	52.7402643801358	0.99237530359253	0.00762469640747023	0.000835269269886881	0.00117101861773738
Chimpanzee	13C	8.21102376516563	6.80238106057164	0.163584314081883	23.0563002680965	2.83773344844822	6.27982005725451	9.8627709365202	0.488480937883401	4.70759303857864	37.5903121733994	0.992100417214164	0.00789958278583587	0.000748826743869988	0.00192188538926194
Chimpanzee	EBO008.A0101	7.80656303972366	19.6891191709845	0.138169257340242	8.63557858376511	3.07426597582038	14.3696027633851	1.89982728842832	0.449050086355786	11.9516407599309	31.986183074266	0.997967049853802	0.00203295014619759	0.000259307618076198	0.000276225241234733
Chimpanzee	CDC005.A0101	7.42018981880932	10.267471958585	0.431406384814495	7.16134598792062	1.72562553925798	10.4400345125108	1.98446937014668	0.517687661777394	4.05522001725626	55.9965487489215	0.998090670856079	0.00190932914392084	0.00024192028040807	0.000236969572951975
Chimpanzee	KNP004.A0102	7.25806451612903	13.7096774193548	0	14.5161290322581	4.83870967741936	20.1612903225806	2.41935483870968	0.806451612903226	27.4193548387097	8.87096774193548	0.996930237163935	0.00306976283606476	0.000322805367133733	0.000545610734267466
