Full	Library_ID	Sanguinis	Mitis	Salivarius	Anginosus	Bovis	Pyogenic	Mutans	Downei	Other	Unknown	Genus_other	Streptococcus	Sanguinis_tot	Anginosus_tot	Mitis_tot
Plaque - Non-industrial	CMC006.A0101	91.5203247086719	5.91696387771646	0.0856618598880383	0.347174573353008	0.107307218373373	0.29398075119297	0.130650252034027	0.124142497195299	0.51524441570972	0.958549845865241	0.875447064859367	0.124552935140633	0.11411123121936	0.000532491915670421	0.00747104396128757
Plaque - Non-industrial	CMC037.A0201	89.2801840354219	7.44106661389665	0.17710935760754	0.799713063051921	0.159546837509585	0.280505602691271	0.14618942785762	0.0962228213817498	0.562742721448537	1.05671951913325	0.941191199018951	0.0588088009810487	0.0526107183213935	0.000570356416102338	0.00447651150918359
Plaque - Non-industrial	CMC011.B0101	89.0679490148354	7.31992845916211	0.0979498524347042	1.3349362685442	0.192056602007282	0.534684003330689	0.13608525775888	0.130665497312292	0.595680943629564	0.590064100984918	0.894708604873189	0.105291395126811	0.0938953577905013	0.00150578992017392	0.00780844413082449
Plaque - Non-industrial	CMC031.B0201	87.118679481822	9.54998955286252	0.222001671541998	1.11392603426661	0.167154199749269	0.389155871291266	0.11230672795654	0.114918512327622	0.62944003343084	0.582427914751358	0.993682663642646	0.00631733635735424	0.00560515163098122	0.000170390549544714	0.000703477243634813
Plaque - Non-industrial	CMC001.A0201	86.5052310755912	9.93847358240322	0.095006821489783	0.904464940582734	0.253098172448782	0.417269959983127	0.157331296387081	0.120088622363086	0.680628869152805	0.928406659598159	0.969198933447219	0.0308010665527812	0.0267483617150227	0.000378624871531106	0.00316159564717709
Plaque - Non-industrial	CMC031.A0201	86.4327852771555	10.2320352475346	0.093409273143594	1.14929226631838	0.124545697524792	0.250193569363963	0.119585913110088	0.103604385551597	0.529870301637556	0.964678068659949	0.953924526150408	0.0460754738495925	0.0399310158540093	0.000629630953507139	0.00481525193659412
Plaque - Non-industrial	CMC001.A0101	85.9161888357546	10.4693697164744	0.11150647054824	0.916528794506267	0.267887496317114	0.389819368583279	0.158194139111121	0.116492532239422	0.690342905060853	0.96366974140471	0.967535669040286	0.0324643309597144	0.0279957861091513	0.00039758409399772	0.00349925807075437
Plaque - Non-industrial	CMC004.A0101	83.4829172637454	13.0288860396712	0.119729994720567	0.872049174145863	0.14706991477487	0.393129195263595	0.143298891319104	0.108416924353269	0.726864771098876	0.977637830907308	0.987916681478565	0.0120833185214353	0.0101893861826727	0.000205392111064371	0.00167461510801039
Plaque - Non-industrial	CMC015.A0201	83.0411397137122	13.1448612741122	0.115548265190066	1.2601557862493	0.25148740070779	0.419145667846316	0.196658616048974	0.122798352417678	0.652507850485076	0.795697073230412	0.974026269067545	0.025973730932455	0.0216717384694649	0.000427352817476615	0.00351466302847146
Plaque - Non-industrial	CMC024.A0101	82.2621496039001	13.6187918951859	0.139015843997562	1.22257769652651	0.203286867763559	0.512739945155393	0.138063680682511	0.156630865326021	0.742211304082876	1.00453229737965	0.974896209758494	0.0251037902415058	0.0207551356205279	0.000406976030288302	0.00351953127820372
Plaque - Non-industrial	CMC038.A0101	81.7213805051372	14.8135612252264	0.166507591494959	0.86590364054893	0.197627507439104	0.485727347829226	0.143408272443635	0.145333215697912	0.656245237770595	0.804305456412066	0.913995950649978	0.0860040493500218	0.0703956519099432	0.000844838872365278	0.0128424296677133
Plaque - Non-industrial	CMC042.A0201	80.1589649088825	16.357575503751	0.111377521372443	1.14413900333478	0.142919216614228	0.35454959506222	0.184015035310993	0.10941434532005	0.605836129768555	0.831208740583299	0.915717183485839	0.0842828165141613	0.0676732718902144	0.00106449868134429	0.0138892860547304
Plaque - Non-industrial	CMC035.A0201	79.3857382510316	16.0172368557049	0.139002626341329	0.853759696393882	0.286618380148994	0.691170351760126	0.209365252258627	0.242227646284032	1.0963848716379	1.07849606843859	0.924128930277711	0.075871069722289	0.0603541986262187	0.000748008161905689	0.0122571681791886
Plaque - Non-industrial	CMC034.A0101	79.3093840312067	17.4001788421912	0.142123383832493	0.815373516668179	0.196769608923102	0.302174185382459	0.151627075152599	0.0894210956028148	0.563525696685372	1.02942256435511	0.923946221497435	0.0760537785025653	0.0604309068539499	0.00072025729093961	0.0133363727419348
Plaque - Non-industrial	CMC030.A0101	79.3017642218427	17.6002384946848	0.130959134970044	0.719742888128045	0.175828989576505	0.379188296725109	0.191647514590308	0.113923800339794	0.618747689962994	0.767958969179733	0.928956200644965	0.0710437993550355	0.056448301510075	0.000611417238543611	0.0126059455496271
Plaque - Non-industrial	CMC022.A0101	78.4411776457535	18.6740266965002	0.176419423348219	0.520652444515477	0.159515123201613	0.345308749358405	0.134004997525825	0.113873512805776	0.596107093351693	0.838914313639311	0.954184635443843	0.0458153645561566	0.0360432239107355	0.00033857274909111	0.00865679048953818
Plaque - Non-industrial	CMC035.B0201	78.0857104231445	14.0509666080844	0.221711504664053	5.09463295930783	0.242665945653643	0.567797755846965	0.156820332567257	0.114235500878735	0.692172502365824	0.773286467486819	0.98756070683712	0.0124392931628797	0.00981525603845802	0.000733863268367885	0.00184819102554905
Plaque - Non-industrial	CMC018.B0101	77.4544001623583	15.688817575281	0.198825439508866	3.39842461757021	0.553349907405059	0.700804180725031	0.234024201527182	0.204850452827317	0.887262487632867	0.679240975164261	0.964179846276144	0.0358201537238561	0.0278535344697798	0.00131772674720836	0.00572163206290319
Plaque - Non-industrial	CMC022.B0101	77.0212501989088	19.5936597325048	0.118805846164634	1.04565327032982	0.160340693631953	0.425327626337409	0.140112683501765	0.126762196815842	0.6725139101283	0.695573841676713	0.925277292949189	0.0747227070508108	0.0576619875690263	0.00088147109262438	0.0147433613456219
Plaque - Non-industrial	CMC043.B0101	76.7777756979606	19.7195522569656	0.199116493677876	0.590798057034825	0.306513051372523	0.694684923301543	0.124477055977238	0.225088210244555	0.75388171871929	0.608112534745945	0.963978131838227	0.0360218681617734	0.0277636526620298	0.000312869311394334	0.00720511393861507
Plaque - Non-industrial	CMC043.A0101	76.7320337099463	19.7504167438415	0.204204482311539	0.580200037043897	0.288016299314688	0.709853676606779	0.115762178181145	0.220179662900537	0.778384886090017	0.62094832376366	0.963686450826422	0.0363135491735782	0.0279707163262097	0.000310741066840911	0.00727377392176007
Plaque - Non-industrial	CMC025.A0201	76.0689887829974	13.9636220516713	0.177813387309887	7.10550729526862	0.223496668634562	0.620589806302887	0.172893649321076	0.183435945011386	0.710550729526862	0.773101683956032	0.98191466749654	0.0180853325034603	0.0138592286268841	0.00138523201043847	0.00262571608144328
Plaque - Non-industrial	CMC026.B0101	75.7244771306275	18.5569617316459	0.184207778950665	2.68957277251267	0.418759497488603	0.471423434291879	0.19418376697948	0.157759810688227	0.811303026436368	0.79135105037874	0.964509524375794	0.0354904756242059	0.0269795482904423	0.00105470452829542	0.00668707419173346
Plaque - Non-industrial	CMC045.A0201	74.6228183725394	21.974735526492	0.205329643351337	0.960808820247288	0.162924608311387	0.421818506450029	0.152881310538767	0.142838012766147	0.620452617952953	0.735392581350712	0.9875931469439	0.0124068530561004	0.00935977211912816	0.00021922453372268	0.00282679386535078
Plaque - Non-industrial	CMC024.B0101	74.3316362442945	20.7757381041831	0.165390611167969	2.18160148203806	0.216346465261494	0.571741956100236	0.157617684272346	0.176618172239423	0.762610494314968	0.660698786127917	0.974885820230172	0.0251141797698278	0.0187721827411938	0.000648020514538327	0.0053188865746147
Plaque - Non-industrial	CMC008.A0101	73.571012408732	20.265529509477	0.215696240191399	3.64328304553174	0.187184668212077	0.53056316552827	0.143797493460933	0.123963356431839	0.697913696711252	0.621056415723512	0.989287331834247	0.0107126681657531	0.00798267512883111	0.000490355055748785	0.00227132509403918
Plaque - Non-industrial	CMC036.A0101	73.3913004562467	23.7979653798955	0.127782056808252	0.454126830463242	0.172652991042301	0.360262960162619	0.134612802702149	0.0961015284382795	0.59050620537933	0.874688788861645	0.896240982157252	0.103759017842748	0.0762666539348846	0.000571300016805953	0.0247979053672101
Plaque - Non-industrial	CMC010.A0101	72.1745993975729	21.1441472290094	0.251301486335119	4.04636019105878	0.239694027381996	0.474745071182742	0.139869880385135	0.129423167327325	0.68077746760068	0.719082082145987	0.980745616030198	0.0192543839698019	0.0139989896551389	0.000879225917510018	0.00417182424364959
Plaque - Non-industrial	CMC029.B0201	71.0296019243337	24.0939364024416	0.228862223828923	2.63400119575645	0.171855230044076	0.360395433878839	0.13042087846387	0.125971552119687	0.678244184591427	0.546710974541511	0.968718981745083	0.0312810182549173	0.0223238714898406	0.000924131101578422	0.0076385547966701
Plaque - Non-industrial	CMC028.B0101	70.6896850395974	25.3979229763166	0.174673245544389	1.08355155459189	0.23183903499528	0.711973923161095	0.11851796247268	0.144935486385592	0.762210526011878	0.68469025092317	0.933734250946678	0.0662657490533225	0.0469542278677611	0.000818194902366254	0.0169341402261673
Plaque - Non-industrial	CMC026.A0101	70.339348423212	25.2543374708807	0.237822050693648	1.51594172664372	0.315009909252112	0.455130211049685	0.151246479607802	0.139772608741003	0.845937206633984	0.745453913285352	0.968826705514352	0.031173294485648	0.0220311554056786	0.000572656547697062	0.00797406781775881
Plaque - Non-industrial	CMC009.B0101	69.52820760244	27.5673647248931	0.232047879978403	0.530723369059517	0.175759037805424	0.384066045574816	0.134403970086501	0.204860752126148	0.603477654861327	0.639088963174844	0.974277143152699	0.0257228568473008	0.0179884452613575	0.000236546248835145	0.00719262200028038
Plaque - Non-industrial	CMC017.A0201	68.7071303238156	27.8146434838092	0.113255702663902	0.607752432604881	0.258414420162705	0.508853086616685	0.167490827883235	0.165098101770617	0.799170521614293	0.858191099058861	0.974942661719537	0.0250573382804633	0.0173193915794986	0.00025231500822541	0.00707091023209049
Plaque - Non-industrial	CMC021.A0201	68.520343470577	24.7935431736208	0.194795382725296	3.50763085453745	0.342944990835091	0.467443220266604	0.236513786782821	0.168187581712228	0.908607130890672	0.859990408051981	0.957787639880323	0.0422123601196767	0.0290301525805464	0.00158096595373278	0.0105681464028741
Plaque - Non-industrial	CMC028.A0101	66.9707943375817	29.3565861312652	0.150068621121624	0.765734759056492	0.265933567913533	0.563077988652931	0.156909355987567	0.139379972893588	0.812337265330728	0.819178000196671	0.971156511288457	0.028843488711543	0.0194218480341093	0.00032092332628377	0.0085697143230723
Plaque - Non-industrial	CMC032.A0101	65.933421745565	26.3833631244114	0.164331430548348	5.61513771166081	0.123969324799631	0.306559803186684	0.140306367602683	0.110515289550059	0.496838301716351	0.725556900959081	0.95675399329152	0.0432460067084804	0.028616718330852	0.00252859078556994	0.0115110099994929
Plaque - Non-industrial	CMC018.A0101	65.815401714995	28.1306969569485	0.145426593330113	3.62319969668168	0.135038979520819	0.393690563372235	0.135038979520819	0.10075985395015	0.668962329318521	0.851784332362091	0.975691648471843	0.0243083515281568	0.0161010717974212	0.000980874035139247	0.00693914843624024
